IMPG1	Q17R60	602870	3617	x
UBR1	Q8IWV7	605981	197131	x
TYRP1	P17643	115501	7306	00350;04916;01100
ATP7B	P35670	606882	540	01524
TTN	Q8WZ42	188840	7273	05410;05414
SLC22A1	O15245	602607	6580	04976;05231
GORAB	Q5T7V8	607983	92344	04115
ANKS6	Q68DC2	615370	203286	x
FAM91A1	Q658Y4	x	157769	x
KIF7	Q2M1P5	611254	374654	04340;05217;05200
ABCA7	Q8IZY2	605414	10347	02010
PRDM9	Q9NQV7	609760	56979	00310;01100
TP73	O15350	601990	7161	04115;04722;05162;04390
SNIP1	Q8TAD8	608241	79753	x
HOXA3	O43365	142954	3200	x
MRPL42	Q9Y6G3	611847	28977	x
PTGIS	Q16647	601699	5740	00590;01100
SDHA	P31040	600857	6389	00020;01200;00190;05012;04932;05010;05016;04714;01100
POLB	P06746	174760	5423	03410;05203;05166
UBE2I	P63279	601661	7329	04064;04120;03013;05206
IPP	Q9Y573	147485	3652	x
COL17A1	Q9UMD9	113811	1308	04974
ADRA2B	P18089	104260	151	04022;04080
COG4	Q9H9E3	606976	25839	x
LTN1	O94822	613083	26046	x
MGST2	Q99735	601733	4258	00480;00982;01524;00980;00983;05204;05418;05225;05200;01100
CHRNB4	P30926	118509	1143	04725;04080
ITGAE	P38570	604682	3682	04810
SCAP	Q12770	601510	22937	x
SLC18A1	P54219	193002	6570	05030;05031;04721;04726;04728;05012;05034
KCNJ11	Q14654	600937	3767	04930;04929;04911
HSPA8	P11142	600816	3312	05134;04213;04612;05145;04915;05162;03040;04141;04144;04010
MRPL10	Q7Z7H8	611825	124995	03010
ERCC6	P0DP91	609413	x	x
SCP2	P22307	184755	6342	00120;01040;01212;03320;04146;01100
ACLY	P53396	108728	47	00020;01100
TEP1	Q99973	601686	7011	x
HIRA	P54198	600237	7290	x
NR3C2	P08235	600983	4306	04960
PRPF3	O43395	607301	9129	03040
B3GNT3	Q9Y2A9	605863	10331	00601;01100
HSPG2	P98160	142461	3339	04512;05161;05205
MAOB	P27338	309860	4129	00360;00340;00350;00260;00380;05030;00330;05031;00982;04726;04728;05034;01100
FCAR	P24071	147045	2204	05150;04145
ILDR1	Q86SU0	609739	286676	x
GTF2H1	P32780	189972	2965	03022;03420;05203
TTI2	Q6NXR4	614426	80185	x
NUAK1	O60285	608130	9891	x
TMEM9	Q9P0T7	616877	252839	x
KRTCAP3	Q53RY4	x	200634	x
ZC3H14	Q6PJT7	613279	79882	x
DARS2	Q6PI48	610956	55157	00970
SLC34A1	Q06495	182309	6569	04978;04928
SARDH	Q9UL12	604455	1757	00260;01100
SPC25	Q9HBM1	609395	57405	x
FIP1L1	Q6UN15	607686	81608	03015
TOMM40	O96008	608061	10452	05014
STX16	O14662	603666	8675	04130
IGHM	P01871	147020	x	x
USP7	Q93009	602519	7874	04068;05169;05203
GSTP1	P09211	134660	2950	00480;00982;01524;00980;00983;05204;05215;05418;05225;05200;01100
EPHA7	Q15375	602190	2045	04360
CASR	P41180	601199	846	04928;04621
LOXL2	Q9Y4K0	606663	4017	x
CACNA1S	Q13698	114208	779	04929;04927;04924;05412;04260;04911;04727;05410;04912;05414;04925;04725;04726;04935;04270;04723;04261;04921;04934;04022;05010;04020;04024;04010
SEC23A	Q15436	610511	10484	04141
ITPR1	Q14643	147265	3708	04730;04929;04927;04720;04924;04918;04971;04540;04970;04912;04713;04925;05017;04070;04750;04972;04625;04922;04928;04725;04724;04726;04935;04611;04114;04270;04728;04210;04140;04371;04915;04723;04921;04934;04218;04022;05010;04621;05167;04020;05016;05205;05170;05163;05131
EVI5	O60447	602942	7813	x
MRPS10	P82664	611976	55173	03010
TRERF1	Q96PN7	610322	55809	x
DUS2	Q9NX74	609707	54920	x
FES	P07332	190030	2242	04360
AARS	P49588	601065	16	00970
FOXI1	Q12951	601093	2299	x
OSR1	Q8TAX0	608891	130497	x
EFEMP1	Q12805	601548	2202	x
GUCA1B	Q9UMX6	602275	2979	04744
KRT1	P04264	139350	3848	x
ILK	Q13418	602366	3611	05213;05100;03320;04360;04510;05131
COL5A2	P05997	120190	1290	04974
COA5	Q86WW8	613920	493753	04714
EME1	Q96AY2	610885	146956	03440;03460
SHANK3	Q9BYB0	606230	x	x
ADAMTS17	Q8TE56	607511	170691	x
A4GNT	Q9UNA3	616709	51146	x
SNCB	Q16143	602569	6620	x
GNAS-AS1	x	610540	x	x
HLA-DPA1	P20036	142880	3113	05310;05330;05332;04940;04672;05320;05416;05321;05140;04612;04658;05323;05150;04640;04659;05145;05322;04514;04145;05164;05152;05169;05166;05168
SIL1	Q9H173	608005	64374	04141
VSIG4	Q9Y279	300353	11326	04610
SMC6	Q96SB8	609387	79677	x
MMAA	Q8IVH4	607481	166785	x
PTPN6	P29350	176883	5777	04520;05140;04662;05235;04660;04650;04630;05130;05205
SNHG14	x	616259	x	x
PRND	Q9UKY0	604263	23627	x
SCN2A	Q99250	182390	6326	04742
CYP7A1	P22680	118455	1581	00120;04979;00140;04976;03320;01100
SPATA16	Q9BXB7	609856	83893	x
PRG4	Q92954	604283	10216	x
CST3	P01034	604312	1471	04970
SLC25A37	Q9NYZ2	610387	51312	x
PBLD	P30039	612189	64081	x
NCOA4	Q13772	601984	8031	05216;04216;05200
OLFM2	O95897	617492	93145	x
CD5	P06127	153340	921	04640
SUCLG2	Q96I99	603922	8801	00020;00640;01200;01100
STAT6	P42226	601512	6778	05321;04658;04659;04217;04630;05161;05200
LRP1	Q07954	107770	4035	04979;05144;05010
ARSA	P15289	607574	410	00600;04142
PIP5K1C	O60331	606102	23396	00562;04666;05231;04070;05135;04072;04510;04810;04144;01100
RGMA	Q96B86	607362	56963	04350;04360
TRAK2	O60296	607334	66008	04727;01100
PNPT1	Q8TCS8	610316	87178	03018
MYO9B	Q13459	602129	4650	x
KRT74	Q7RTS7	608248	121391	x
C3	P01024	120700	718	05134;05133;05140;04610;05150;05142;05322;04145;05152;05167;05203;05131;04080;05168
C2	P06681	613927	717	05133;04610;05150;05322
CPO	Q8IVL8	609563	130749	x
TCN1	P20061	189905	6947	x
CCDC114	Q96M63	615038	93233	x
ZNF81	P51508	314998	347344	05168
SLC15A2	Q16348	602339	6565	x
IL16	Q14005	603035	3603	04060
BFSP1	Q12934	603307	631	x
PDE6C	P51160	600827	5146	00230;01100
TLN1	Q9Y490	186745	7094	04611;04510;04015;05166;05131
SOS1	Q07889	182530	6654	05213;05223;05221;04664;05211;04917;05214;05220;01521;04662;04012;05210;04540;04912;05215;01522;05231;04660;04722;04935;04926;04068;04650;04910;04915;05224;04072;05226;04150;05160;04630;05161;05225;05034;04062;04510;05205;04810;05163;04714;04014;04010;05206;05165;04151;05200
AQP5	P55064	600442	362	04970
MC4R	P32245	155541	4160	04080
NHLRC1	Q6VVB1	608072	378884	04120
PGAP2	Q9UHJ9	615187	27315	x
RP1L1	Q8IWN7	608581	94137	x
TUBA1A	Q71U36	602529	7846	04540;04210;04145;04530;05130
UNC80	Q8N2C7	612636	285175	x
TPMT	P51580	187680	7172	00983
TXNRD2	Q9NNW7	606448	10587	00450;05225;05200
NDUFA9	Q16795	603834	4704	00190;05012;04723;04932;05010;05016;04714;01100
PSMA6	P60900	602855	5687	03050
RNF139	Q8WU17	603046	11236	x
AFF3	P51826	601464	3899	x
FLT1	P17948	165070	2321	05323;04066;05202;04510;04015;04014;04010;04151
MAP4K5	Q9Y4K4	604923	11183	x
TCF3	P15923	147141	6929	04550;05202;05166
NDUFAF6	Q330K2	612392	137682	04714
DMTF1	Q9Y222	608491	9988	x
MAN2B1	O00754	609458	4125	00511;04142
SMC3	Q9UQE7	606062	9126	04110;04114
AIP	O00170	605555	9049	04934
LRP8	Q14114	602600	7804	x
ITGA4	P13612	192975	3676	04672;05140;05412;04512;05410;05414;04640;04670;05135;04514;04510;04810;05165;04151
INVS	Q9Y283	243305	27130	04310
THBS2	P35442	188061	7058	05144;04512;04145;04510;05165;04151
MCF2	P10911	311030	4168	x
AR	P10275	313700	367	05215;04114;05200
IGFBP3	P17936	146732	3486	04115;04935;04218;05202
CEP120	Q8N960	613446	153241	x
BTRC	Q9Y297	603482	8945	04710;04340;04114;04120;04390;04218;04310;05170;05131
MYH11	P35749	160745	4629	04270;04530;05130;05132
RAPGEF1	Q13905	600303	2889	05211;04722;04910;04510;04015
CCDC14	Q49A88	617147	64770	x
ENO3	P13929	131370	2027	00010;01230;03018;04066;01200;01100
DSC2	Q02487	125645	1824	05412
MUC4	Q99102	158372	4585	x
SLC22A5	O76082	603377	6584	05231
PROC	P04070	612283	5624	04610
SUGCT	Q9HAC7	609187	79783	x
PRRC2A	P48634	142580	7916	x
WDR11	Q9BZH6	606417	55717	x
ZNF80	P51504	194553	7634	x
MPP4	Q96JB8	606575	58538	04530
NARS	x	108410	x	x
AASS	Q9UDR5	605113	10157	00310;01100
PTEN	P60484	601728	5728	05213;05230;04115;05218;00562;05214;01521;05235;05222;05215;04070;04931;04071;04068;04140;05224;04150;04218;05225;04510;05166;05206;05165;04151;05200;01100
PCDH11X	Q9BZA7	300246	27328	x
F13B	P05160	134580	2165	04610
SERPINB5	P36952	154790	5268	04115;05206
FECH	P22830	612386	2235	00860;01100
SEC63	Q9UGP8	608648	11231	03060;04141
VKORC1	Q9BQB6	608547	79001	00130;01100
EP300	Q09472	602700	2033	04330;04720;05211;04520;04350;05215;04916;04922;04066;04919;04935;04110;04068;04310;04630;05161;05164;05152;05167;05016;05203;04024;05166;05206;05165;05200
KCTD7	Q96MP8	611725	154881	x
BSCL2	Q96G97	606158	26580	x
SLCO1A2	P46721	602883	6579	04976
CALR3	Q96L12	611414	125972	x
ARHGEF6	Q15052	300267	9459	05212;04810
NIPSNAP1	Q9BPW8	603249	8508	x
CNOT4	O95628	604911	4850	03018
CPNE1	Q99829	604205	8904	x
PGAM1	P18669	172250	5223	00260;00010;05230;01230;04922;01200;01100
PSMA7	O14818	606607	5688	03050
GLUD1	P00367	138130	2746	00471;00910;00220;04964;00250;01200;04217;01100
HLA-DOA	P06340	142930	3111	05310;05330;05332;04940;04672;05320;05416;05321;05140;04612;04658;05323;05150;04640;04659;05145;05322;04514;04145;05164;05152;05169;05166;05168
SCN5A	Q14524	600163	6331	04261
SHMT1	P34896	182144	6470	00670;00630;01523;00260;01230;01200;01100
HACD1	B0YJ81	610467	9200	00062;01040;01212;01100
NOS2	P35228	163730	4843	00220;00330;05133;05140;04146;05222;05142;05146;04066;05145;04926;04371;05152;04020;05200;01100
DCHS1	Q96JQ0	603057	8642	04392
MRE11	P49959	600814	4361	03450;03440;04218
NNT	Q13423	607878	23530	00760;01100
HCFC1	P51610	300019	3054	05168
LRIT3	Q3SXY7	615004	345193	x
NHEJ1	Q9H9Q4	611290	79840	03450
CLCN2	P51788	600570	1181	04978
HUWE1	Q7Z6Z7	300697	10075	04120
APC	P25054	611731	324	05213;05217;05210;04550;05224;05226;04390;04934;04310;05225;04810;05206;05165;05200
ACCS	Q96QU6	608405	84680	x
SLC2A2	P11168	138160	6514	04950;04930;04973;05230;04917;04911;04922;04931
COL1A2	P08123	120160	1278	04512;04974;04933;05146;04611;04926;04510;05205;05165;04151
QDPR	P09417	612676	5860	00790;01100
IKBKB	O14920	603258	3551	01523;04930;04623;05221;04920;04622;05120;05212;05220;04662;05235;04658;05222;04657;05215;04064;05142;04620;04625;04660;04659;04931;04668;05145;04722;05135;04380;04068;04210;04910;05162;05418;04932;04150;05160;05161;05164;04621;05167;04062;05169;05130;05170;05132;05166;05163;04014;05131;04010;05206;05165;04151;05168;05200
LZTS1	Q9Y250	606551	11178	x
HLA-B	P01889	142830	3106	05330;05332;04940;05320;05416;04612;04650;04514;04145;04218;05167;05169;05203;05170;05166;05163;04144;05165;05168
UBA3	Q8TBC4	603172	9039	04120
NFKB2	Q00653	164012	4791	05134;04064;04625;04380;05224;05169;05203;05166;04010;05200
AQP2	P41181	107777	359	04962
CXCL16	Q9H2A7	605398	58191	04062;04060
LAMB2	P55268	150325	3913	04512;05222;05146;05145;04510;05165;04151;05200
GAREM1	Q9H706	617998	64762	x
LAMA2	P24043	156225	3908	05416;05412;04512;05410;05222;05414;05146;05145;04510;05165;04151;05200
ITGA2	P17301	192974	3673	05412;04512;05410;05222;05414;04640;04611;04145;04510;05205;04810;05165;04151;05200
NID1	P14543	131390	4811	x
ALG8	Q9BVK2	608103	79053	00510;01100
ATP1B1	P05026	182330	481	04964;04960;04973;04961;04978;04976;04918;04971;04260;04911;04970;04974;04925;04972;04919;04261;04022;04024
ACACB	O00763	601557	32	00061;00640;00620;04920;04922;04931;04152;04910;01100
CAMTA1	Q9Y6Y1	611501	23261	x
GPAM	Q9HCL2	602395	57678	00561;00564;01100
TRPM2	O94759	603749	7226	04921;04621
C12orf60	Q5U649	x	144608	x
AP4M1	O00189	602296	9179	04142
ECM1	Q16610	602201	1893	x
DCDC2	Q9UHG0	605755	51473	x
TMC8	Q8IU68	605829	147138	x
SLC5A1	P13866	182380	6523	04973;04978;04976
ABCB5	Q2M3G0	611785	340273	02010
NRXN3	Q9HDB5	600567	9369	04514
BBOF1	Q8ND07	x	80127	x
AKR1D1	P51857	604741	6718	00120;00140;01100
B3GLCT	Q6Y288	610308	145173	00514
SCG3	Q8WXD2	611796	29106	x
NCOA3	Q9Y6Q9	601937	8202	01522;04919;04915;05224;05200
BTN1A1	Q13410	601610	696	x
RFX8	Q6ZV50	x	731220	x
HSD17B3	P37058	605573	3293	00140;01100
NKAIN2	Q5VXU1	609758	154215	x
UCP2	P55851	601693	7351	x
DICER1	Q9UPY3	606241	23405	05206
GAL3ST3	Q96A11	608234	89792	x
ADH4	P08319	103740	127	00350;00071;00830;00010;00982;00980;05204;01100
NOS1AP	O75052	605551	9722	04713
SLC25A21	Q9BQT8	607571	89874	x
RAF1	P04049	164760	5894	05219;05213;04370;04730;04929;05223;04720;05221;04664;05211;05230;04917;05218;05214;05212;05220;01521;04662;04012;05210;04540;05235;04666;04912;05215;01522;05231;04914;04916;04625;04660;04928;04726;04071;04722;04919;04935;04926;04068;04650;04270;04210;04140;04371;04910;04915;04550;05224;04072;05226;04150;04921;05160;04218;04630;05161;04022;05225;05164;05152;04360;05034;05167;04062;04510;05205;04015;05170;04810;05132;04024;05163;04014;04010;05206;05165;04151;05200
ZNF335	Q9H4Z2	610827	63925	x
MYO3A	Q8NEV4	606808	53904	x
GATA1	P15976	305371	2623	x
SAMD9	Q5K651	610456	54809	x
HSPA5	P11021	138120	3309	03060;05020;04918;04612;04141
AKR1C4	P17516	600451	1109	00120;00140;01100
BPIFA1	Q9NP55	607412	51297	x
NPL	Q9BXD5	611412	80896	00520;01100
HLA-DPB1	P04440	142858	3115	05310;05330;05332;04940;04672;05320;05416;05321;05140;04612;04658;05323;05150;04640;04659;05145;05322;04514;04145;05164;05152;05169;05166;05168
TBX19	O60806	604614	9095	x
LIPA	P38571	613497	3988	00100;04979;04142
ABCB1	P08183	171050	5243	02010;04976;05226;05206
SHANK2	Q9UPX8	603290	22941	04724
MYH7B	A7E2Y1	609928	57644	04530;05130;05132
EPAS1	Q99814	603349	2034	05211;05200
PRPH2	P23942	179605	5961	x
NPHS1	O60500	602716	4868	x
ARHGAP24	Q8N264	610586	83478	x
SCN11A	Q9UI33	604385	11280	x
DYNC2H1	Q8NCM8	603297	79659	04962;04145;05132
GLDC	P23378	238300	2731	00630;00260;01200;01100
ROBO1	Q9Y6N7	602430	6091	04360
SLC14A2	Q15849	601611	8170	x
HPS1	Q92902	604982	3257	x
TEX9	Q8N6V9	x	374618	x
KIF1B	O60333	605995	23095	x
GRB10	Q13322	601523	2887	04150
LCN10	Q6JVE6	612904	414332	x
STAB2	Q8WWQ8	608561	55576	x
TNXB	P22105	600985	7148	04512;04510;05206;05165;04151
GTF2IRD1	Q9UHL9	604318	9569	03022;04022
MYHAS	x	x	x	x
TSPAN17	Q96FV3	x	26262	x
RNF114	Q9Y508	612451	55905	x
C8orf37	Q96NL8	614477	157657	x
MPDZ	O75970	603785	8777	04530
PIGN	O95427	606097	23556	00563;01100
NUDT6	P53370	606261	11162	x
CCDC86	Q9H6F5	611293	79080	x
CIC	Q96RK0	612082	23152	05017
SETD2	Q9BYW2	612778	29072	00310;01100
GOLGA5	Q8TBA6	606918	9950	x
NR5A1	Q13285	184757	2516	04927;04934
NELL1	Q92832	602319	4745	x
TTR	P02766	176300	7276	04918
TMPO	P42166	188380	x	x
ZPBP2	Q6X784	608499	124626	x
HERC2	O95714	605837	8924	04120
NDUFS2	O75306	602985	4720	00190;05012;04723;04932;05010;05016;04714;01100
MYPN	Q86TC9	608517	84665	x
NRP2	O60462	602070	8828	x
MGAM	O43451	154360	8972	00052;00500;04973;01100
MYO1G	B0I1T2	600642	64005	05130
SLC7A2	P52569	601872	6542	x
F9	P00740	300746	2158	04610
GSTZ1	O43708	603758	2954	00350;01100
CARD14	Q9BXL6	607211	79092	04064
DXO	O77932	605996	1797	x
MLLT1	Q03111	159556	4298	05202
LTA	P01374	153440	4049	04940;04061;04064;04668;05166;04060;05168
SEC23B	Q15437	610512	10483	04141
SCGB3A2	Q96PL1	606531	117156	x
MAP3K13	O43283	604915	9175	04010
ALDH18A1	P54886	138250	5832	00330;01230;01100
KCNN3	Q9UGI6	602983	3782	04929;04911
WDR19	Q8NEZ3	608151	57728	x
CYP39A1	Q9NYL5	605994	51302	00120
TPP2	P29144	190470	7174	x
BRWD1	Q9NSI6	617824	54014	x
RPGR	Q92834	312610	6103	x
UROD	P06132	613521	7389	00860;01100
NDUFS8	O00217	602141	4728	00190;05012;04723;04932;05010;05016;04714;01100
FBXO10	Q9UK96	609092	26267	x
PIGO	Q8TEQ8	614730	84720	00563;01100
ANK1	P16157	612641	286	05205
EWSR1	Q01844	133450	2130	05202
FUT8	Q9BYC5	602589	2530	00533;00513;00510;05202;01100
EPB41	P11171	130500	2035	x
NOS1	P29475	163731	4842	00220;00330;05014;04730;04970;04713;04926;04371;04145;05010;04020;01100
ZHX3	Q9H4I2	609598	23051	x
MET	P08581	164860	4233	05144;05211;05230;05120;04520;05218;05100;01521;05226;05225;04360;05202;04510;05205;04015;04014;04010;05206;04151;05200
HNF1A	P20823	142410	6927	04950
SLC45A2	Q9UMX9	606202	51151	x
UMOD	P07911	191845	7369	x
ABI3BP	Q7Z7G0	606279	25890	x
GALP	Q9UBC7	611178	85569	x
PMP22	Q01453	601097	5376	x
CEMIP2	Q9UHN6	605835	23670	x
TRIM17	Q9Y577	606123	51127	x
KRT38	O76015	604542	8687	05150;04915
PIPOX	Q9P0Z9	616713	51268	00260;00310;04146;01100
CA6	P23280	114780	765	00910;01100
VSX1	Q9NZR4	605020	30813	x
FGB	P02675	134830	2244	04610;04611
STAG1	Q8WVM7	604358	10274	04110
CPLANE1	Q9H799	614571	65250	x
FANCD2P2	x	x	x	x
GRID1	Q9ULK0	610659	2894	04080
SLC7A9	P82251	604144	11136	04974
NUP214	P35658	114350	8021	03013
TRPM7	Q96QT4	605692	54822	04978;04218;04217;04621
RBFOX1	Q9NWB1	605104	54715	x
LAMB1	P07942	150240	3912	04512;05222;05146;05145;04510;05165;04151;05200
AMPD3	Q01432	102772	272	00230;01100
SARS	P49591	607529	6301	00970
TFPI	P10646	152310	7035	04610
ABCC5	O15440	605251	10057	01523;02010
INMT	O95050	604854	11185	00450;00380;01100
ZNF423	Q2M1K9	604557	23090	x
FANCE	Q9HB96	613976	2178	03460
CEMIP	Q8WUJ3	608366	57214	x
CLTCL1	P53675	601273	8218	04961;05100;04721;04142;05016;04144
EIF4G3	O43432	603929	8672	05416;03013
GRM5	P41594	604102	2915	04720;04540;04724;04072;04723;04020;05016;04080
VIPAS39	Q9H9C1	613401	63894	x
EMC4	Q5J8M3	616245	51234	x
RPGRIP1L	Q68CZ1	610937	23322	x
CYP2J2	P51589	601258	1573	00591;04913;00590;04750;04726;01100
COG6	Q9Y2V7	606977	57511	x
TMPRSS15	P98073	606635	5651	x
LARGE1	O95461	603590	9215	00515;01100
DIO2	Q92813	601413	1734	04919
PIBF1	Q8WXW3	607532	10464	x
ALLC	Q8N6M5	612396	55821	00230;01100
TPP1	O14773	607998	1200	04142
C1GALT1	Q9NS00	610555	56913	00512;00514;01100
NECTIN1	Q15223	600644	5818	04520;04514;05168
IL17REL	Q6ZVW7	613414	400935	x
CHEK2	O96017	604373	11200	04115;04110;04218;05166
TMEM14B	Q9NUH8	x	81853	x
TAB2	Q9NYJ8	605101	23118	05140;04657;04064;04620;04668;05145;05135;04380;05162;05161;04621;05169;05130;05170;05132;05131;04010;05168
TNR	Q92752	601995	7143	04512;04510;05206;05165;04151
SPRY2	O43597	602466	10253	05206
EGR3	Q06889	602419	1960	04625;05161;05203
SLC25A23	Q9BV35	608746	79085	x
RSPH1	Q8WYR4	609314	89765	x
WWOX	Q9NZC7	605131	51741	x
EHMT2	Q96KQ7	604599	10919	00310;04211;01100
LAMC2	Q13753	150292	3918	04512;05222;05146;05145;04510;05165;04151;05200
NPSR1	Q6W5P4	608595	387129	x
CCDC65	Q8IXS2	611088	85478	x
CFLAR	O15519	603599	8837	04064;05142;04668;04210;04140;05160;04217
CTNNB1	P35222	116806	1499	05216;05213;05217;04520;05100;05412;05210;05215;04916;04670;04919;05418;04550;05224;05226;04390;04934;05160;04310;05225;05167;04510;05205;04015;05132;05163;05165;05200
PTPN13	Q12923	600267	5783	04210
ATN1	P54259	607462	1822	x
DLG1	Q12959	601014	1739	04660;04390;04530;05203;05166;05165
PHKG1	Q16816	172470	5260	04922;04910;04020
HOXC6	P09630	142972	3223	x
EIF4E	P06730	133440	1977	01521;04211;04066;04910;04150;03013;04151
MAPK10	P53779	602897	5602	04215;04930;04137;04664;04920;04622;04917;05120;05133;05212;04012;05210;04658;04912;04657;01522;05017;05231;04914;04750;04933;05142;04620;04625;04660;04659;04931;04668;05145;04071;04722;04935;05135;04380;04926;04068;04728;04210;04140;04910;05162;05418;04723;04932;04310;04217;05161;04141;04530;05152;04621;05167;04510;05169;05130;05170;05132;04024;05166;04014;05131;04010;05200
ARHGEF7	Q14155	605477	8874	05135;04810
NLRP14	Q86W24	609665	338323	x
SDCCAG8	Q86SQ7	613524	10806	x
ACOX1	Q15067	609751	51	00592;01040;00410;00640;00071;01212;03320;04146;01200;04024;01100
RTTN	Q86VV8	610436	25914	x
MED12	Q93074	300188	9968	04919
LDHA	P00338	150000	3939	00640;00620;00270;00010;05230;04922;04066;01100
CACNG2	Q9Y698	602911	10369	05412;04260;05410;05414;04261;04921;04010
UNC5CL	Q8IV45	617464	222643	x
IL1A	P01583	147760	3552	05020;05332;04940;05321;05133;05140;05323;04640;04933;04380;05162;05418;04932;04218;04217;05164;05152;04060;04010
FCGR3B	O75015	610665	2215	05140;04666;05150;04380;04650;05322;04145;05152
FICD	Q9BVA6	x	11153	x
ASTN2	O75129	612856	23245	x
CHL1	O00533	607416	10752	x
SLC47A2	Q86VL8	609833	146802	x
DDR2	Q16832	191311	4921	x
THPO	P40225	600044	7066	04640;04630;04060
SLX4	Q8IY92	613278	84464	03460
NR4A2	P43354	601828	4929	04925;04928
GALNS	P34059	612222	2588	00531;04142;01100
GATA3	P23771	131320	2625	05321;04658;04928;04659
MOCOS	Q96EN8	613274	55034	00790
PCMT1	P22061	176851	5110	x
CYP19A1	P11511	107910	1588	04913;00140;01100
APAF1	O14727	602233	317	04215;05014;05134;04115;01524;05222;04210;05162;05012;05160;05161;05164;05010;05152;05016;05169;05168;05200
CAT	P04040	115500	847	00630;00380;05014;04213;04146;04211;01200;04068;01100
PKN3	Q6P5Z2	610714	29941	04151
GSR	P00390	138300	2936	00480;04918;01100
COL4A3	Q01955	120070	1285	04512;05222;04974;04933;05146;04926;04510;05165;04151;05200
FAM161A	Q3B820	613596	84140	x
HACE1	Q8IYU2	610876	57531	x
ADGRV1	Q8WXG9	602851	84059	x
FADS2	O95864	606149	9415	00592;01040;01212;03320;01100
LOXHD1	Q8IVV2	613072	125336	x
NCF4	Q15080	601488	4689	05140;04670;04380;04145
TLR8	Q9NR97	300366	51311	04620
ACBD5	Q5T8D3	616618	91452	x
ZEB2	O60315	605802	9839	05206
RPL27A	P46776	603637	6157	03010
ADAM12	O43184	602714	8038	x
SAGE1	Q9NXZ1	300359	55511	x
HIBCH	Q6NVY1	610690	26275	00410;00640;00280;01200;01100
LPA	P08519	152200	x	x
CLCN4	P51793	302910	1183	x
UHRF1BP1	Q6BDS2	x	54887	x
GGA3	Q9NZ52	606006	23163	04142
ABCB6	Q9NP58	605452	10058	02010
TTLL11	Q8NHH1	x	158135	x
GALNT9	Q9HCQ5	606251	50614	00512;00514;01100
CACNA1A	O00555	601011	773	05033;04930;04730;04721;04742;04727;05032;05017;04725;04724;04726;04728;04723;04020;04010
SSBP1	Q04837	600439	6742	03430;03030;03440
RNF113A	O15541	300951	7737	x
GNAL	P38405	139312	2774	05142;05146;04728;05012;04020;04740
WDR4	P57081	605924	10785	x
GRK4	P32298	137026	2868	05032;04062;04144
NR1I3	Q14994	603881	9970	x
MAT1A	Q00266	610550	4143	00270;01230;01100
TRAPPC9	Q96Q05	611966	83696	x
ARAF	P10398	311010	369	05219;05213;04730;05223;04720;05221;05211;05218;05214;05212;05220;01521;04012;05210;05215;01522;04914;04928;04726;04068;04650;04270;04910;05224;05226;05160;05161;05225;05034;05205;04810;04010;05200
RNLS	Q5VYX0	609360	55328	x
GLS	O94925	138280	2744	00471;00220;04964;00250;05230;04727;04724;05206;01100
AREL1	O15033	615380	9870	x
PRB4	P10163	180990	x	x
SPTBN2	O15020	604985	6712	05017
